time,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80+,daily_confirm,cum_confirm
2021-06-23,20.65199818117516,21.348001818824844,32.0,35.0,43.0,27.0,22.0,5.0,7.0,213.0,1111899.0
2021-06-24,17.209998484312628,17.790001515687372,40.0,33.0,31.0,18.0,19.0,10.0,12.0,198.0,1112097.0
2021-06-25,16.718284241903696,17.281715758096304,38.0,27.0,26.0,22.0,14.0,16.0,7.0,184.0,1112281.0
2021-06-26,15.734855757085832,16.265144242914168,33.0,32.0,22.0,26.0,22.0,9.0,5.0,181.0,1112462.0
2021-06-27,15.734855757085832,16.265144242914168,23.0,22.0,24.0,15.0,13.0,8.0,5.0,142.0,1112604.0
2021-06-28,17.70171272672156,18.29828727327844,43.0,35.0,29.0,33.0,21.0,5.0,5.0,207.0,1112811.0
2021-06-29,17.701712726721563,18.29828727327844,26.0,27.0,37.0,18.0,20.0,15.0,0.0,179.0,1112990.0
2021-06-30,19.668569696357288,20.331430303642712,43.0,33.0,46.0,22.0,19.0,17.0,7.0,227.0,1113217.0
2021-07-01,17.701712726721563,18.298287273278437,43.0,43.0,37.0,27.0,20.0,17.0,3.0,226.0,1113443.0
2021-07-02,22.618855150810884,23.381144849189116,31.0,24.0,31.0,33.0,24.0,16.0,4.0,209.0,1113652.0
2021-07-03,14.751427272267968,15.248572727732032,39.0,36.0,31.0,23.0,18.0,10.0,6.0,193.0,1113845.0
2021-07-04,25.077426362855547,25.922573637144453,40.0,36.0,35.0,20.0,13.0,11.0,3.0,209.0,1114054.0
2021-07-05,31.469711514171664,32.53028848582833,44.0,43.0,35.0,45.0,23.0,11.0,5.0,270.0,1114324.0
2021-07-06,31.961425756580592,33.038574243419404,63.0,56.0,48.0,38.0,29.0,15.0,11.0,325.0,1114649.0
2021-07-07,29.994568786944868,31.005431213055132,67.0,50.0,42.0,45.0,36.0,14.0,7.0,322.0,1114971.0
2021-07-08,31.961425756580603,33.0385742434194,60.0,58.0,44.0,33.0,29.0,17.0,5.0,311.0,1115282.0
2021-07-09,34.91171121103419,36.08828878896581,69.0,56.0,38.0,42.0,39.0,20.0,8.0,343.0,1115625.0
2021-07-10,27.535997574900207,28.464002425099793,49.0,46.0,61.0,37.0,27.0,13.0,5.0,294.0,1115919.0
2021-07-11,33.43656848380739,34.56343151619261,63.0,49.0,39.0,36.0,27.0,14.0,7.0,303.0,1116222.0
2021-07-12,41.303996362350304,42.696003637649696,97.0,89.0,76.0,55.0,45.0,24.0,15.0,485.0,1116707.0
2021-07-13,44.745996059212835,46.254003940787165,99.0,96.0,72.0,56.0,49.0,17.0,14.0,494.0,1117201.0
2021-07-14,51.13828121052895,52.86171878947105,127.0,95.0,67.0,60.0,56.0,26.0,5.0,540.0,1117741.0
2021-07-15,59.989137573889735,62.01086242611027,118.0,110.0,88.0,69.0,48.0,26.0,16.0,597.0,1118338.0
2021-07-16,46.22113878643963,47.77886121356037,112.0,104.0,81.0,76.0,48.0,14.0,13.0,542.0,1118880.0
2021-07-17,56.055423634618265,57.944576365381735,83.0,84.0,77.0,59.0,45.0,28.0,5.0,495.0,1119375.0
2021-07-18,47.204567271257496,48.795432728742504,110.0,107.0,81.0,64.0,48.0,26.0,3.0,535.0,1119910.0
2021-07-19,65.39799424038799,67.60200575961201,184.0,158.0,122.0,113.0,75.0,42.0,26.0,853.0,1120763.0
2021-07-20,90.47542060324353,93.52457939675647,178.0,149.0,132.0,87.0,78.0,63.0,31.0,902.0,1121665.0
2021-07-21,75.23227908856663,77.76772091143337,160.0,140.0,138.0,117.0,78.0,42.0,23.0,851.0,1122516.0
2021-07-22,74.7405648461577,77.2594351538423,171.0,128.0,137.0,115.0,75.0,52.0,17.0,847.0,1123363.0
2021-07-23,98.34284848178645,101.65715151821355,173.0,155.0,118.0,129.0,105.0,47.0,27.0,954.0,1124317.0
2021-07-24,70.80685090688624,73.19314909311376,159.0,153.0,106.0,97.0,85.0,47.0,19.0,810.0,1125127.0
2021-07-25,89.9837063608346,93.0162936391654,176.0,149.0,130.0,114.0,84.0,51.0,24.0,911.0,1126038.0
2021-07-26,135.71313090486532,140.2868690951347,273.0,229.0,192.0,139.0,111.0,72.0,33.0,1325.0,1127363.0
2021-07-27,114.07770423887227,117.92229576112773,287.0,228.0,173.0,153.0,104.0,52.0,26.0,1255.0,1128618.0
2021-07-28,136.69655938968316,141.30344061031684,321.0,229.0,207.0,178.0,113.0,69.0,30.0,1425.0,1130043.0
2021-07-29,131.77941696559384,136.22058303440616,271.0,235.0,183.0,146.0,100.0,59.0,40.0,1302.0,1131345.0
2021-07-30,123.91198908705093,128.0880109129491,270.0,248.0,216.0,173.0,157.0,72.0,33.0,1421.0,1132766.0
2021-07-31,130.79598848077597,135.20401151922403,235.0,218.0,203.0,171.0,111.0,80.0,25.0,1309.0,1134075.0
2021-08-01,127.84570302632238,132.15429697367762,257.0,245.0,191.0,173.0,126.0,67.0,44.0,1363.0,1135438.0
2021-08-02,176.52541302480668,182.47458697519332,402.0,376.0,315.0,261.0,176.0,106.0,63.0,2058.0,1137496.0
2021-08-03,170.6248421158995,176.3751578841005,349.0,324.0,266.0,273.0,173.0,84.0,55.0,1871.0,1139367.0
2021-08-04,188.81826908502998,195.18173091497002,426.0,364.0,326.0,255.0,200.0,129.0,55.0,2139.0,1141506.0
2021-08-05,202.58626787248008,209.41373212751992,420.0,367.0,306.0,267.0,190.0,114.0,55.0,2131.0,1143637.0
2021-08-06,208.97855302379622,216.02144697620378,462.0,395.0,328.0,279.0,211.0,92.0,60.0,2252.0,1145889.0
2021-08-07,178.98398423685134,185.01601576314866,328.0,294.0,258.0,241.0,166.0,107.0,45.0,1803.0,1147692.0
2021-08-08,182.42598393371387,188.57401606628613,363.0,336.0,279.0,266.0,184.0,91.0,39.0,1929.0,1149621.0
2021-08-09,251.26597787096438,259.7340221290356,582.0,531.0,451.0,401.0,288.0,169.0,105.0,3038.0,1152659.0
2021-08-10,251.26597787096435,259.7340221290356,545.0,503.0,426.0,365.0,299.0,166.0,84.0,2899.0,1155558.0
2021-08-11,267.49254787045913,276.50745212954087,587.0,518.0,378.0,395.0,292.0,157.0,76.0,2947.0,1158505.0
2021-08-12,263.06711968877875,271.93288031122125,539.0,507.0,428.0,346.0,270.0,155.0,91.0,2871.0,1161376.0
2021-08-13,280.27711817309137,289.72288182690863,501.0,496.0,435.0,390.0,278.0,164.0,79.0,2913.0,1164289.0
2021-08-14,210.45369575102296,217.54630424897704,379.0,375.0,306.0,296.0,224.0,119.0,46.0,2173.0,1166462.0
2021-08-15,230.6139796897892,238.3860203102108,431.0,437.0,359.0,360.0,222.0,118.0,59.0,2455.0,1168917.0
2021-08-16,355.01768301924903,366.98231698075097,700.0,681.0,576.0,478.0,377.0,197.0,116.0,3847.0,1172764.0
2021-08-17,333.382256353256,344.617743646744,664.0,643.0,497.0,428.0,330.0,181.0,113.0,3534.0,1176298.0
2021-08-18,368.78568180669913,381.21431819330087,701.0,584.0,466.0,438.0,353.0,202.0,91.0,3585.0,1179883.0
2021-08-19,368.78568180669913,381.21431819330087,674.0,599.0,496.0,473.0,356.0,189.0,96.0,3633.0,1183516.0
2021-08-20,427.79139089577103,442.20860910422897,636.0,566.0,486.0,415.0,348.0,235.0,102.0,3658.0,1187174.0
2021-08-21,368.78568180669913,381.21431819330087,506.0,493.0,389.0,337.0,261.0,136.0,65.0,2937.0,1190111.0
2021-08-22,372.2276815035616,384.7723184964384,543.0,506.0,419.0,344.0,277.0,143.0,66.0,3055.0,1193166.0
2021-08-23,672.1733693730123,694.8266306269875,980.0,801.0,642.0,569.0,420.0,251.0,131.0,5161.0,1198327.0
2021-08-24,685.4496539180536,708.5503460819464,949.0,775.0,581.0,522.0,372.0,198.0,114.0,4905.0,1203232.0
2021-08-25,759.6985045218023,785.3014954781974,860.0,727.0,584.0,530.0,378.0,198.0,105.0,4927.0,1208159.0
2021-08-26,701.1845096751393,724.8154903248605,851.0,776.0,597.0,565.0,407.0,214.0,123.0,4959.0,1213118.0
2021-08-27,750.3559339160323,775.6440660839676,790.0,741.0,626.0,516.0,395.0,214.0,127.0,4935.0,1218053.0
2021-08-28,549.2448087707776,567.7551912292221,555.0,532.0,455.0,356.0,284.0,126.0,85.0,3509.9999999999995,1221563.0
2021-08-29,572.8470924064068,592.1529075935931,559.0,545.0,457.0,373.0,257.0,126.0,77.0,3559.0,1225122.0
2021-08-30,1082.263047542063,1118.7369524579365,1027.0,992.0,746.0,677.0,467.0,277.0,127.0,6514.0,1231636.0
2021-08-31,1057.6773354216164,1093.3226645783834,1060.0,1001.0,736.0,622.0,472.0,238.0,119.0,6399.0,1238035.0
2021-09-01,1016.865053301675,1051.1349466983247,1013.0,946.0,766.0,605.0,466.0,252.0,137.0,6253.0,1244288.0
2021-09-02,913.1133481533901,943.8866518466099,992.0,955.0,755.0,629.0,464.0,251.0,150.0,6053.0,1250341.0
2021-09-03,840.8313545192768,869.1686454807232,861.0,840.0,703.0,574.0,459.0,253.0,145.0,5545.0,1255886.0
2021-09-04,514.3330975597432,531.6669024402568,540.0,579.0,488.0,388.0,293.0,193.0,101.0,3628.0,1259514.0
2021-09-05,434.1836760470871,448.8163239529129,497.0,567.0,417.0,351.0,273.0,138.0,90.0,3216.0,1262730.0
2021-09-06,352.0673975647955,363.9326024352045,360.0,455.0,362.0,294.0,233.0,126.0,80.0,2626.0,1265356.0
2021-09-07,493.189385136159,509.810614863841,453.0,506.0,437.0,506.0,262.0,146.0,82.0,3395.0,1268751.0
2021-09-08,9.342570605769716,9.657429394230284,14.0,17.0,8.0,14.0,8.0,6.0,4.0,90.0,1268841.0
